Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Job Title,Role,Job Portal,skills,Company
2.5893E+15,3 to 8 Years,B.Com,59-104,Doha,Qatar,25.3548,51.1839,Contract,40100,22-09-2022,Both,Urban Planner,City Planner,Monster,Urban planning Zoning regulations Environmental planning GIS proficiency Community engagement,United Services Automobile Assn.
6.90252E+14,5 to 14 Years,MCA,56-98,Gaza,West Bank and Gaza,31.9522,35.2332,Intern,55983,22-01-2022,Male,Quality Assurance Analyst,Quality Assurance Manager,Jobs2Careers,Quality assurance processes and methodologies Quality metrics and KPIs Audit and compliance Team leadership and management Continuous improvement initiatives,Lear
1.06501E+15,5 to 12 Years,B.Com,57-106,Quito,Ecuador,-1.8312,-78.1834,Intern,60125,06-09-2023,Both,Urban Planner,City Planner,Dice,Urban planning Zoning regulations Environmental planning GIS proficiency Community engagement,Kohl's
2.66514E+15,2 to 9 Years,BA,61-90,Nouakchott,Mauritania,21.0079,-10.9408,Full-Time,30674,11-02-2023,Both,Urban Planner,City Planner,Internships.com,Urban planning Zoning regulations Environmental planning GIS proficiency Community engagement,"Dr. Pepper Snapple Group, Inc."
1.10013E+15,4 to 14 Years,PhD,63-121,Canberra,Australia,-25.2744,133.7751,Temporary,54184,25-01-2023,Both,Art Director,Visual Designer,Snagajob,Graphic design Typography User interface (UI) design Adobe Creative Suite proficiency Branding and visual identity creation,Micron Technology
1.33644E+15,1 to 15 Years,MBA,65-82,City of Port Louis,Mauritius,-20.3484,57.5522,Intern,79467,16-04-2023,Male,Software Engineer,Backend Developer,Indeed,"Proficiency in one or more backend programming languages (e.g., Java, Python, Node.js, Ruby) API development Database management (SQL or NoSQL) Server management and deployment Security best practices Knowledge of web frameworks (e.g., Express, Django)",Power Grid Corporation of India
2.44475E+15,5 to 9 Years,MBA,61-82,Thimphu,Bhutan,27.5142,90.4336,Part-Time,91567,09-07-2023,Female,Systems Administrator,Database Administrator,SimplyHired,"Database management systems (e.g., MySQL, Oracle, SQL Server) Data security Database tuning and optimization Backup and recovery",AutoNation
1.71476E+15,1 to 15 Years,BBA,59-88,Manama,Bahrain,26.0667,50.5577,Intern,102770,13-04-2023,Male,Art Director,Creative Director,USAJOBS,Creative leadership Art direction Concept development Visual design Advertising and marketing expertise,Owens Corning
1.97502E+15,1 to 13 Years,BCA,64-120,Amman,Jordan,30.5852,36.2384,Temporary,19008,27-01-2023,Both,Electrical Designer,PCB Designer,SimplyHired,PCB design Electronics PCB layout software proficiency Circuit design Quality control,Expedia Group
8.48904E+14,2 to 14 Years,BCA,59-127,San Juan,Puerto Rico,18.2208,-66.5901,Full-Time,35399,30-09-2022,Both,Architect,Architectural Designer,Monster,"Architectural design software (e.g., AutoCAD, Revit) Building codes and regulations 3D modeling Visualization Sustainable design",Halliburton
1.04788E+15,0 to 11 Years,BA,56-86,San Marino,San Marino,43.9424,12.4578,Contract,95736,29-07-2022,Male,Sales Manager,Sales Team Leader,Indeed,Sales leadership Team management Sales strategy and planning,Cochlear Limited
1.32241E+15,4 to 9 Years,BBA,59-102,N'Djamena,Chad,15.4542,18.7322,Intern,75832,29-05-2023,Female,Software Engineer,Frontend Developer,Dice,"Proficiency in HTML, CSS, and JavaScript Experience with frontend frameworks like React, Angular, or Vue.js Responsive web design Cross-browser compatibility Version control (e.g., Git) Frontend performance optimization",Liberty Media
1.52703E+15,4 to 13 Years,PhD,62-124,Wellington,New Zealand,-40.9006,174.886,Temporary,88047,11-02-2023,Female,Market Research Analyst,Market Researcher,Indeed,Market research methodologies Data collection and analysis Industry knowledge,CarMax
1.38143E+15,1 to 11 Years,BA,57-81,Apia,Samoa,-13.759,-172.1046,Contract,130644,26-07-2022,Female,Public Relations Specialist,Media Relations Specialist,Internships.com,Media relations Press releases Media outreach Crisis communication Public relations strategies,Discover Financial Services
2.60893E+14,5 to 10 Years,M.Tech,55-82,Gaza,West Bank and Gaza,31.9522,35.2332,Part-Time,73341,07-09-2022,Both,Procurement Manager,Procurement Analyst,SimplyHired,Procurement processes Vendor assessment Contract negotiation Purchase order management Spend analysis Market research Supplier relationship management Data analysis Problem-solving Attention to detail Communication skills Financial acumen,Foot Locker
2.06903E+15,0 to 11 Years,M.Tech,57-92,Pretoria,South Africa,-30.5595,22.9375,Contract,128272,08-07-2023,Female,QA Engineer,QA Manager,FlexJobs,Quality assurance Process improvement Team leadership Problem-solving Quality control,Altria Group
6.37125E+14,2 to 13 Years,BA,60-84,Torshavn,Faroe Islands,61.8926,-6.9118,Part-Time,132390,22-03-2022,Male,Digital Marketing Specialist,SEO Specialist,SimplyHired,"Search engine algorithms and ranking factors Keyword research and analysis On-page and off-page SEO optimization SEO tools (e.g., Google Analytics, SEMrush) SEO content strategy",Electrocomponents
1.94091E+15,0 to 15 Years,BA,57-114,Palikir,"Micronesia, Fed. Sts.",7.4256,150.5508,Full-Time,30975,02-07-2023,Both,Procurement Manager,Supplier Diversity Manager,Stack Overflow Jobs,Supplier diversity programs Diversity and inclusion initiatives Supplier assessment and certification Data collection and reporting Vendor outreach and engagement Strategic planning Communication skills Relationship building Attention to diversity and inclusion principles,Netflix
9.61468E+14,2 to 10 Years,M.Tech,59-122,Vaduz,Liechtenstein,47.166,9.5554,Temporary,121632,24-05-2022,Male,Software Engineer,DevOps Engineer,Glassdoor,"Automation and scripting (e.g., Python, Bash) Continuous Integration/Continuous Deployment (CI/CD) Containerization (e.g., Docker, Kubernetes) Infrastructure as Code (e.g., Terraform, Ansible) Cloud platforms (e.g., AWS, Azure, GCP) Monitoring and troubleshooting skills",Huntington Ingalls Industries
2.59191E+14,2 to 9 Years,PhD,57-89,Kathmandu,Nepal,28.3949,84.124,Contract,48902,08-06-2022,Male,Marketing Specialist,Marketing Analytics Specialist,Indeed,Marketing analytics Data analysis Data visualization Market research Google Analytics Marketing automation Reporting tools,Deutsche Annington Immobilien SE (Now Vonovia SE)
2.39345E+15,0 to 11 Years,M.Tech,63-124,Tehran,"Iran, Islamic Rep.",32.4279,53.688,Temporary,110645,04-05-2023,Both,Investment Analyst,Risk Analyst,Stack Overflow Jobs,Risk assessment Data analysis Financial modeling Risk management tools Regulatory compliance knowledge,Expeditors International of Washington
3.76507E+14,1 to 12 Years,BA,55-94,Tehran,"Iran, Islamic Rep.",32.4279,53.688,Contract,54380,17-04-2022,Both,Content Writer,Content Strategist,SimplyHired,Content strategy Content planning SEO optimization Content marketing Analytics,International Paper
2.25433E+15,4 to 12 Years,MBA,55-94,Tehran,"Iran, Islamic Rep.",32.4279,53.688,Contract,102584,14-06-2022,Female,Network Engineer,Network Administrator,USAJOBS,"Network management Troubleshooting Network security IT certifications (e.g., CCNA)",Sysco
2.03708E+15,4 to 8 Years,MBA,57-87,Kingston,Jamaica,18.1096,-77.2975,Contract,122300,15-02-2023,Male,Procurement Specialist,Procurement Manager,Indeed,Procurement strategies Supplier management Negotiation Cost analysis Supply chain management,FirstEnergy
2.53882E+15,4 to 10 Years,MBA,60-84,Port of Spain,Trinidad and Tobago,10.6918,-61.2225,Part-Time,27093,31-01-2023,Female,Web Developer,Full-Stack Developer,Stack Overflow Jobs,Frontend and backend development Database integration Problem-solving API knowledge,Avenue Supermarts (DMart)
2.31068E+14,5 to 15 Years,B.Tech,59-128,Oslo,Norway,60.472,8.4689,Temporary,131085,23-03-2023,Female,Project Coordinator,Project Manager,FlexJobs,Project planning and scheduling Budget management Risk assessment and mitigation Stakeholder communication Agile or Waterfall methodologies,Amgen
2.00084E+13,3 to 8 Years,PhD,60-98,Ashgabat,Turkmenistan,38.9697,59.5563,Temporary,18196,23-05-2022,Both,Customer Support Specialist,Help Desk Analyst,LinkedIn,Help desk support Ticket resolution IT troubleshooting Customer service skills Technical knowledge Documentation and knowledge base maintenance Communication and interpersonal skills,Bajaj Electricals
2.80468E+15,4 to 14 Years,MCA,65-92,Douglas,Isle of Man,54.2361,-4.5481,Full-Time,37606,02-11-2022,Male,Veterinarian,Exotic Animal Veterinarian,Monster,Exotic animal medicine Exotic animal diagnostics Specialized surgical skills Avian medicine Reptile care Amphibian care Exotic animal anesthesia Compassion and empathy Client communication Problem-solving Attention to detail,National Grid
1.05831E+15,4 to 13 Years,BA,57-124,Tashkent,Uzbekistan,41.3775,64.5853,Part-Time,85510,11-04-2023,Both,Human Resources Manager,Employee Relations Specialist,Jobs2Careers,Employee conflict resolution HR compliance Employee engagement Communication skills,APA Group
2.9315E+15,2 to 11 Years,BCA,63-80,Kingstown,St. Vincent and the Grenadines,12.9843,-61.2872,Contract,32912,15-05-2022,Female,Investment Analyst,Portfolio Manager,CareerBuilder,Investment management Financial analysis Risk assessment Asset allocation Portfolio optimization,Lear
1.16685E+14,0 to 10 Years,M.Com,58-125,Ankara,Turkey,38.9637,35.2433,Temporary,81841,12-06-2023,Male,Tax Consultant,Business Tax Consultant,Idealist,Business tax law knowledge Corporate tax planning Tax compliance for businesses Tax credits and incentives Tax strategy development Financial analysis IRS regulations Client relationship management Communication skills Tax software proficiency,Nvidia
1.80627E+15,0 to 13 Years,MCA,63-124,Manama,Bahrain,26.0667,50.5577,Intern,45703,15-02-2022,Male,Psychologist,School Psychologist,Glassdoor,School psychology Special education knowledge Assessment and testing Individualized education plans Collaboration skills,McDonald's
2.92717E+15,4 to 11 Years,M.Tech,61-128,Djibouti (city),Djibouti,11.8251,42.5903,Intern,112108,18-07-2022,Female,Event Coordinator,Corporate Event Coordinator,Internships.com,Corporate event planning Corporate branding and messaging Speaker and entertainment booking Audiovisual production Team coordination Crisis management Budgeting and financial management Client communication Creativity Problem-solving Attention to detail,Nationwide
2.16381E+15,1 to 12 Years,MBA,63-95,Yerevan,Armenia,40.0691,45.0382,Contract,123425,14-12-2022,Female,IT Support Specialist,Desktop Support Technician,FlexJobs,"Desktop hardware and software troubleshooting Operating system expertise (e.g., Windows, macOS) Remote desktop support Hardware and software upgrades Customer service skills",Westpac Banking Corporation
1.06148E+15,0 to 12 Years,MCA,56-116,Djibouti (city),Djibouti,11.8251,42.5903,Full-Time,69535,15-09-2023,Both,Accountant,Forensic Accountant,Indeed,Forensic accounting Fraud detection Legal knowledge Investigative skills,International Paper
1.88313E+15,3 to 15 Years,M.Tech,59-108,Singapore,Singapore,1.3521,103.8198,Intern,53452,11-05-2023,Male,Marketing Manager,Product Marketing Manager,FlexJobs,Product positioning and messaging Market research and analysis Product launch planning Competitive analysis Marketing collateral creation Pricing strategies Cross-functional collaboration,Victrex
7.47786E+14,2 to 14 Years,BA,55-126,Port of Spain,Trinidad and Tobago,10.6918,-61.2225,Temporary,131918,02-01-2022,Female,Landscape Designer,Sustainable Landscape Specialist,Jobs2Careers,Sustainable landscape design Native plant selection Water conservation Soil health Green building practices LEED certification,Victrex
1.08516E+15,5 to 10 Years,M.Com,63-105,Ngerulmud,Palau,7.5149,134.5825,Contract,23168,01-11-2022,Both,Mechanical Engineer,Manufacturing Engineer,Idealist,Manufacturing processes knowledge CAD/CAM software proficiency Lean manufacturing principles Quality control and assurance Six Sigma certification,Meta Platforms
8.72183E+14,3 to 9 Years,B.Com,58-93,Niamey,Niger,17.6078,8.0817,Temporary,108989,06-01-2022,Female,Marketing Specialist,Content Marketing Manager,Jobs2Careers,Content strategy Content creation Blog management Content promotion SEO Analytics and reporting,Home Depot
3.09849E+15,5 to 14 Years,M.Tech,63-106,Brasilia,Brazil,-14.235,-51.9253,Temporary,55512,03-03-2023,Both,Procurement Coordinator,Purchasing Coordinator,Jobs2Careers,Procurement Supplier management Negotiation Supply chain management Inventory control Vendor relations,Expeditors International of Washington
9.26508E+13,0 to 8 Years,PhD,56-85,Dublin,Ireland,53.1424,-7.6921,Intern,109790,01-04-2022,Both,Accountant,Financial Accountant,SimplyHired,"Financial reporting Accounting software (e.g., QuickBooks) Auditing GAAP knowledge",Brewin Dolphin
1.18632E+13,3 to 8 Years,BA,63-120,Harare,Zimbabwe,-19.0154,29.1549,Part-Time,71265,17-10-2022,Female,Systems Administrator,IT Support Specialist,Internships.com,Technical troubleshooting Hardware and software support Customer service Problem-solving Communication,General Dynamics
1.08187E+15,5 to 9 Years,MBA,55-82,Pretoria,South Africa,-30.5595,22.9375,Intern,80607,06-12-2022,Both,Operations Manager,Operations Director,USAJOBS,Operations management Strategic planning and execution Budgeting and financial analysis Leadership and team management Process improvement and optimization,Exelon
1.79487E+15,4 to 9 Years,MBA,55-122,Kuwait City,Kuwait,29.3117,47.4818,Part-Time,49493,05-04-2023,Female,Psychologist,School Psychologist,USAJOBS,School psychology Special education knowledge Assessment and testing Individualized education plans Collaboration skills,PPL
9.17494E+14,0 to 13 Years,MBA,59-96,Marigot,St. Martin (French part),18.0708,-63.0501,Full-Time,26072,21-10-2022,Both,Marketing Manager,Product Marketing Manager,USAJOBS,Product positioning and messaging Market research and analysis Product launch planning Competitive analysis Marketing collateral creation Pricing strategies Cross-functional collaboration,Victrex
1.57512E+15,2 to 11 Years,BCA,57-96,Doha,Qatar,25.3548,51.1839,Intern,132567,04-07-2023,Female,Public Relations Specialist,Brand PR Specialist,Idealist,Brand management Public relations Brand storytelling Influencer marketing Media monitoring,A-Mark Precious Metals
7.81586E+14,3 to 10 Years,B.Tech,59-120,Asmara,Eritrea,15.1794,39.7823,Contract,130040,03-03-2022,Both,Supply Chain Manager,Logistics Manager,Dice,Supply chain management Inventory control Transportation logistics Vendor relations Team leadership and management,Segro
